dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
GHL_id_16,GHL,DLinear,200001,184427,0,0,2728,197273,0.0176944185636694,0.0361399125578358,0.003098522361984,0.018704850199505,0.0176640336795861,0.0361428182630102,0.003109241423227,0.0187144309791007,146986,146332,125,0.3875016783089626,0.0229318054373041,0.3887655306046825,0.0215765394994328,0.04240823453344,0.0423842705881439,,ok,
GHL_id_2,GHL,DLinear,200001,184427,0,0,1847,198154,0.0146041570545268,0.0200793477553958,0.0026116615244166,0.0115109314119718,0.0145174296877792,0.0200450553903014,0.0025775844084059,0.0115349406745353,147867,147332,125,0.2511054797010844,0.0127767487931356,0.2520442296911121,0.0119774080185169,0.0241052674875148,0.0236142452582927,,ok,
GHL_id_19,GHL,DLinear,175001,161301,0,0,1129,173872,0.0656306783834619,0.1156761927128511,0.0100974161609281,0.0684032534092398,0.0656379149642733,0.1156341352211416,0.0100359103065788,0.0682559361805957,129835,129453,125,0.3410282987768284,0.0089436709509834,0.3434993170183286,0.0087531694235165,0.0185457128392535,0.0185261154231141,,ok,
GHL_id_18,GHL,DLinear,200001,184427,0,0,5549,194452,0.0134841058925128,0.0195491836020057,0.0022030029473624,0.0099651954556589,0.0133730691461744,0.0194952012428008,0.002200367913384,0.0098241327447152,144165,143337,125,0.5537639108880341,0.0618510144012327,0.5554843211192225,0.0595654694175486,0.1124327075074547,0.1122870209235501,,ok,
CATSv2_id_2,CATSv2,DLinear,195000,192748,0,0,6600,188400,0.1019806672799853,0.1132860949074083,0.0138647940935585,0.0556632346421281,0.1018160186343072,0.1131608775952836,0.0139758686354091,0.055505627116917,182708,179838,125,0.4122464698738982,0.0316785881667469,0.283674951963243,0.0272189610685578,0.0679862380381108,0.0689885855249404,,ok,
GHL_id_20,GHL,DLinear,200001,184427,0,0,1191,198810,0.0126227751425105,0.0143209356925072,0.0020792584445205,0.0069331275959263,0.0125935315675675,0.0143050516123438,0.0020802130530518,0.0069273735804669,148523,148141,125,0.364438408530758,0.0095617263260033,0.3647351119624308,0.0091526674146596,0.0181391319956525,0.0180916430584142,,ok,
CATSv2_id_5,CATSv2,DLinear,350000,340214,0,0,17100,332900,0.1088746963093925,0.1040073702344947,0.012029137796235,0.0750562505830884,0.1085917789599498,0.1039066269533228,0.0120004210513965,0.0750972769024984,302096,298365,296,0.6423674230007782,0.1823055852517242,0.6120789648171897,0.2680340467197463,0.3316752608879712,0.7327886271205071,,ok,
GHL_id_21,GHL,DLinear,200001,184427,0,0,971,199030,0.0199198416640479,0.0435243585158111,0.0036650386256223,0.0271169963396562,0.0198670512836969,0.0435092049909706,0.0036738164102914,0.0271640023393823,148743,148361,125,0.4914661106365874,0.0097452825870362,0.4923335979199563,0.0092388201712654,0.0183083100750074,0.0183012448993054,,ok,
Genesis,Genesis,DLinear,16220,14429,0,0,50,16170,0.2765155975513962,0.2025874482043818,0.1031599724508556,0.1468649890221844,0.2809901704511639,0.2032550105876988,0.1032602457000828,0.1466426391384079,11828,11163,125,0.955917130488559,0.3068245412910074,0.991781288476288,0.0948694115343615,0.2385935980652453,0.6153846153846154,,ok,
GHL_id_24,GHL,DLinear,200001,184427,0,0,1009,198992,0.0137654657441475,0.0106068024380369,0.0012131072011643,0.0057635388438463,0.0137317673007241,0.0105879199282749,0.0012116028835117,0.0057512317258439,148705,148323,125,0.5742793680147946,0.0119178853111502,0.574848362930878,0.0113206700400543,0.0223876727472448,0.0223873973818504,,ok,
GHL_id_3,GHL,DLinear,200001,184427,0,0,1919,198082,0.0149314526409392,0.0208073167949579,0.0028200591223298,0.0092099150592286,0.014881780640066,0.0207817259787962,0.0028299642321215,0.009211834080903,147795,147276,125,0.6010086731757555,0.0242436310510978,0.6015578243923638,0.0229693821367869,0.0449068329975698,0.0448747179253335,,ok,
GHL_id_25,GHL,DLinear,200001,184427,0,0,3144,196857,0.0343268512854738,0.072581158752287,0.0070484197168523,0.0475447427760091,0.0342464547406788,0.0724938658430698,0.0070082287359385,0.0475293006278262,146570,145899,125,0.5377456732552055,0.0344406780335737,0.5382057112489754,0.0327759476252032,0.0634709403251827,0.0634433771894422,,ok,
GHL_id_23,GHL,DLinear,200001,184427,0,0,3734,196267,0.0152734278631812,0.0287444181570716,0.0027918661848113,0.0147230484821916,0.0151721544940486,0.0286773661151897,0.0027493570620872,0.0146858251310436,145980,145165,125,0.6892002223646843,0.0527022397808525,0.6838816385509537,0.0422024596300713,0.1041523138790452,0.1040647687526998,,ok,
GHL_id_7,GHL,DLinear,200001,184427,0,0,1695,198306,0.0298627504937937,0.0693953733598913,0.0047908366813727,0.0457109605391747,0.0298138693889014,0.0694260170927896,0.0047720199380811,0.045647304856025,148019,147350,125,0.4974042618857832,0.0146436566945969,0.4908811865847859,0.0120767151316729,0.0308220813999004,0.0308134197442213,,ok,
GHL_id_6,GHL,DLinear,200001,184427,0,0,1866,198135,0.0144379799299061,0.0125490948092695,0.0016690443798752,0.0084630076757802,0.0143508976410207,0.0125041447983203,0.001674882491058,0.0084905517999676,147848,147332,125,0.3989224518636283,0.0161429481024578,0.4001265825151523,0.0152716737459795,0.0300836194346603,0.0300652541690163,,ok,
GHL_id_4,GHL,DLinear,200001,184427,0,0,2713,197288,0.0277285985846594,0.0606503610803839,0.0047987490679413,0.0339541706680524,0.0276538034566796,0.060614370272943,0.0048134473962592,0.0339986038941402,147001,146332,125,0.4467504359109525,0.025165239631832,0.4471195652027948,0.0237663486723958,0.0464287902396169,0.0464232852217212,,ok,
GHL_id_5,GHL,DLinear,200001,184427,0,0,2283,197718,0.013989583701775,0.0209158716446986,0.002810222415985,0.0131878448537045,0.0139030952443201,0.0208921227000508,0.0027637755106272,0.0131161034496017,147431,146762,125,0.3411906196615338,0.0150970321122986,0.3335944625222189,0.0125887673143509,0.0322639015046326,0.0322462181669232,,ok,
GHL_id_8,GHL,DLinear,200001,184427,0,0,1168,198833,0.0161126818253629,0.025319242704696,0.0037338411807237,0.0192436809629343,0.0160727281336518,0.0252883072514903,0.0036953763475954,0.0192646117269373,148546,148164,125,0.3013735144568557,0.0085400643349476,0.3020757384034506,0.0081678321678321,0.0162031576319612,0.0153013768619076,,ok,
GHL_id_22,GHL,DLinear,200001,184427,0,0,6492,193509,0.0142952283248842,0.01678423592956,0.0025917431816357,0.0085509101599297,0.0141348064356553,0.016707123193113,0.0024870714830485,0.0085505747615287,143222,142099,125,0.6529032863876852,0.0876603388941106,0.6522301885723607,0.0758207247737645,0.1591161824879614,0.1591078978003798,,ok,
LTDB_id_5,LTDB,DLinear,100000,94775,0,0,505,99495,0.3024885212195439,0.3197114906780587,0.302488521219545,0.3197114906780645,0.3023214130114118,0.3190923944343695,0.3023214130114125,0.319092394434375,83777,82171,7,0.6309421588925062,0.0111994745067574,0.5765907985301858,0.0114970113595891,0.0505609955209716,0.3653198653198653,,ok,
CATSv2_id_3,CATSv2,DLinear,400000,390933,0,0,28000,372000,0.1203734727942082,0.1346547487429762,0.0288779120641067,0.0985548359634762,0.120204640230927,0.1345009499396891,0.0287725323370277,0.0984268100110654,343593,336418,125,0.6044185561155914,0.0948280001696282,0.5429733914472086,0.1123405610998377,0.1737897875575141,0.2549626661810235,,ok,
GHL_id_9,GHL,DLinear,200001,184427,0,0,2387,197614,0.0249084029126749,0.0534080469428093,0.0038429171433816,0.0352512186853497,0.0248006932352345,0.0533387358181806,0.0037975201265831,0.0352257934262443,147327,146658,125,0.4684723883708088,0.0194433700525431,0.4618759722731942,0.0162218774706333,0.0414675635205058,0.0414398930583405,,ok,
MITDB_id_10,MITDB,DLinear,150000,138176,0,0,574,149426,0.0101033281720679,0.0765664459452199,0.0101033281720678,0.0765664459452196,0.0100728540200272,0.0764658052037307,0.0100728540200271,0.0764658052037305,111639,110970,255,0.6720073786654259,0.0253711457667555,0.7480216630904348,0.0774259032998006,0.1490826835538388,0.6666666666666666,,ok,
MITDB_id_5,MITDB,DLinear,100000,91926,0,0,465,99535,0.0122329699159288,0.0826633633729345,0.0122329699159289,0.0826633633729282,0.0121930890696029,0.0825459330541939,0.0121930890696029,0.0825459330541876,74248,73866,271,0.7643223354188373,0.0672221185627709,0.8537496923041427,0.1525705549063467,0.2203356435438641,1.0,,ok,
MITDB_id_6,MITDB,DLinear,200000,184426,0,0,353,199647,0.0466898413746121,0.1484673554701615,0.0466898413746121,0.1484673554701575,0.0466917562212277,0.1484597355277656,0.0466917562212277,0.1484597355277617,149360,148978,125,0.8427369916968606,0.1918105355174687,0.8812070543013867,0.5993014142992983,0.6930986842776916,1.0,,ok,
MSL_id_1,MSL,DLinear,1827,1253,0,0,11,1816,0.1956125762387336,0.1016750934784225,4.163707934115579e-06,0.0020405165851116,0.2048799290123023,0.1024242522144509,4.163707934115579e-06,0.0020405165851116,1029,647,125,0.7288245895074088,0.1592181149724194,0.9344278850491944,0.0195546597833549,0.0606016164875181,0.4782608695652174,,ok,
MSL_id_10,MSL,DLinear,6100,5068,0,0,131,5969,23141.522687945115,11.851872584916611,4.070887477716674e-07,0.0006380350678227,20411.41637481521,10.40232036441586,4.07088747771661e-07,0.0006380350678227,4157,3775,125,0.7441539557433507,0.0552033573169507,0.7679918868043404,0.0404365461664101,0.1310456767940744,0.1599511599511599,,ok,
MITDB_id_9,MITDB,DLinear,100000,91926,0,0,433,99567,0.0235442730945926,0.1056340045929715,0.0235442730945927,0.1056340045929682,0.0235266612271124,0.105577182244269,0.0235266612271126,0.1055771822442656,74280,73898,119,0.8148321493034817,0.0136172914466612,0.8347800320767117,0.012495709711292,0.0301177535281734,0.6900398406374502,,ok,
MSL_id_12,MSL,DLinear,2218,1644,0,0,26,2192,0.1680446380726989,0.0643164913759995,1.702768990913985e-05,0.0041264621540904,0.1736653718812194,0.0641900300859817,1.7027689909139967e-05,0.0041264621540904,1351,969,125,0.7870051937113982,0.1060457063315455,0.9169869613389692,0.0345531320936741,0.1045723423376274,0.5977011494252874,,ok,
MSL_id_11,MSL,DLinear,2156,1582,0,0,101,2055,0.1469763432428038,0.0766000881960116,1.711554015607422e-05,0.0041370932012796,0.1125135988465056,0.0689054969709641,1.711554015607422e-05,0.0041370932012796,1229,847,244,0.8832020428320204,0.6851231349189357,0.9645459226020624,0.3928197325940635,0.417716906796639,1.0,,ok,
MSL_id_14,MSL,DLinear,2303,1729,0,0,301,2002,0.229129800706746,0.0803537261393712,6.37490023437659e-06,0.0025248564779758,0.2432086324903529,0.0802851416053452,6.37490023437659e-06,0.0025248564779758,1140,758,15,0.6165869014706225,0.2018308621534253,0.6259843984841981,0.1983000422732513,0.2875270806997596,1.0,,ok,
MSL_id_15,MSL,DLinear,1096,522,0,0,112,984,1591.5066042502297,3.667017808511309,3.048065317047544e-05,0.0055209286510944,,,,,204,0,9,0.8569840664924506,0.3113347056359569,0.8516786978284461,0.2692773404966245,0.4988084463832796,0.7714285714285715,,ok,
MSL_id_13,MSL,DLinear,6100,5068,0,0,181,5919,12418.09787396521,8.634403526070896,8.245880516978193e-06,0.0028715641237795,10893.188293954729,7.538155260683134,8.24588051697838e-06,0.0028715641237795,4107,3725,125,0.7304363978161907,0.069581055881745,0.7621102814154416,0.0529670743233211,0.1693290514921335,0.2126909518213866,,ok,
MSL_id_16,MSL,DLinear,2049,1475,0,0,181,1868,15.560916877490328,0.211258325874391,1.2938400015871654e-05,0.0035969987511634,0.3675565583581699,0.140339045825604,1.2938400015871654e-05,0.0035969987511634,1069,956,125,0.6566230316940149,0.1848333305814397,0.7376559644997983,0.1420767071196053,0.245818116325342,0.9757412398921832,,ok,
MSL_id_2,MSL,DLinear,3535,2961,0,0,228,3307,0.142672746611367,0.0477607879369051,9.783740108210148e-07,0.0009891279041767,0.1335351222251647,0.047223004386431,9.783740108210148e-07,0.0009891279041767,2137,1495,40,0.7245031803882249,0.2158426376686694,0.7587843515934263,0.1956216230815472,0.3091198810630543,0.9620253164556962,,ok,
LTDB_id_1,LTDB,DLinear,100000,98340,0,0,14781,85219,0.8186042363812626,0.4465843066613472,0.8186042363812676,0.4465843066613421,0.5212231360915974,0.3434626154591522,0.521223136091596,0.3434626154591536,81409,66535,100,0.8566612492400191,0.6019979597813104,0.9166165146768424,0.4573364771945624,0.5169228860324527,0.9014084507042254,,ok,
MSL_id_3,MSL,DLinear,2430,1856,0,0,121,2309,0.1611769678327865,0.0468251460351914,4.234867237795023e-05,0.0065075857564806,0.1458526018185768,0.0449212600003056,4.234867237794965e-05,0.0065075857564806,1613,1392,125,0.3748375920311823,0.1057216018795569,0.3835407450432851,0.0734223300970873,0.1367991778120687,0.1044454035390591,,ok,
MSL_id_5,MSL,DLinear,5054,4135,0,0,423,4631,0.2343538976344001,0.0584153339900675,8.535637107343064e-06,0.0029215812683105,0.2246811446903564,0.0577866731153166,8.535637107343064e-06,0.0029215812683105,3381,2520,9,0.3033041794097032,0.0637034719825121,0.312896786313766,0.0623381811339066,0.1612193778605465,0.4910040626813697,,ok,
MSL_id_4,MSL,DLinear,3422,2848,0,0,71,3351,0.1137394520586486,0.0416250623161411,1.405880778074936e-06,0.0011856984347105,0.1188434516467533,0.0418926820996296,1.405880778074936e-06,0.0011856984347105,2209,1827,228,0.5934722029581248,0.069905197977528,0.7544641837162304,0.0290596811108931,0.0677918173454559,0.9281045751633988,,ok,
